data_hora_analise,total_de_skus,total_sku_com_mais_de_um_ano_de_vendas,percentual_sku_com_mais_de_um_ano_de_vendas,total_sku_com_ate_um_ano_de_vendas,percentual_sku_com_ate_um_ano_de_vendas,total_sku_com_estoque_zero,percentual_sku_com_estoque_zero,total_sku_com_estoque_positivo,percentual_sku_com_estoque_positivo,custo_total_estoque_positivo,total_sku_com_estoque_negativo,percentual_sku_com_estoque_negativo,custo_total_estoque_negativo,total_sku_inativo_com_estoque_maior_que_zero,percentual_sku_inativo_com_estoque_maior_que_zero,custo_total_inativo_com_estoque_maior_que_zero,total_sku_inativo_com_estoque_menor_ou_igual_zero,percentual_sku_inativo_com_estoque_menor_ou_igual_zero,total_sku_ativo_com_estoque_maior_que_zero,percentual_sku_ativo_com_estoque_maior_que_zero,custo_total_ativo_com_estoque_maior_que_zero,total_sku_ativo_com_estoque_menor_ou_igual_zero,percentual_sku_ativo_com_estoque_menor_ou_igual_zero,total_sku_nao_comercializado_com_estoque_maior_que_zero,percentual_sku_nao_comercializado_com_estoque_maior_que_zero,custo_total_nao_comercializado_com_estoque_maior_que_zero,total_sku_nao_comercializado_com_estoque_menor_ou_igual_zero,percentual_sku_nao_comercializado_com_estoque_menor_ou_igual_zero,total_sku_verificados,total_sku_consistentes,percentual_sku_consistentes,total_sku_inconsistentes,percentual_sku_inconsistentes,total_sku_grupo_a,total_sku_grupo_b,total_sku_grupo_c,percentual_sku_grupo_a,percentual_sku_grupo_b,percentual_sku_grupo_c,total_venda_grupo_a,total_venda_grupo_b,total_venda_grupo_c,percentual_venda_grupo_a,percentual_venda_grupo_b,percentual_venda_grupo_c,cobertura_em_dias_grupo_a,cobertura_em_dias_grupo_b,cobertura_em_dias_grupo_c
2025-06-18 08:53:28,2577,1484,57.586340706247576,409,15.87116802483508,1752,67.98603026775321,797,30.92743500194024,338348.44,28,1.086534730306558,2644.71,63,2.4447031431897557,5615.29,503,19.518820333721383,710,27.551416375630577,331156.46,617,23.94256887854094,24,0.9313154831199068,1576.69,660,25.61117578579744,2577,2542,98.6418315871168,35,1.3581684128832023,145,211,483,17.28247914183552,25.14898688915376,57.56853396901073,1037081.76,195406.07,65144.490000000005,79.92107964758462,15.058662379802623,5.020257972612766,34.799586609386395,44.02303612860457,72.84820031298905
2025-06-20 11:13:46,2577,1488,57.741559953434226,405,15.715948777648428,1746,67.75320139697322,817,31.703531237873495,413410.48,14,0.543267365153279,765.3600000000001,63,2.4447031431897557,5616.26,503,19.518820333721383,729,28.28870779976717,405934.33,598,23.205277454404342,25,0.9701202949165696,1859.89,659,25.572370974000773,2577,2541,98.60302677532012,36,1.3969732246798685,145,214,480,17.28247914183552,25.50655542312277,57.210965435041714,1031263.59,194568.75,64691.84,79.91044305733193,15.076722545407868,5.01283439726019,46.129107933334694,56.0640758079982,77.00434404865335
2025-06-23 09:44:00,2579,1489,57.735556417215975,404,15.66498642884839,1737,67.35168670027142,830,32.183016673129124,418716.57,12,0.4652966265994571,663.47,65,2.520356727413726,6060.26,504,19.5424583171772,738,28.615742535866616,410796.42,586,22.721985265606826,27,1.0469174098487786,1859.89,659,25.552539744086857,2579,2545,98.6816595579682,34,1.318340442031797,145,214,469,17.51207729468599,25.845410628019323,56.64251207729468,987055.67,186900.76,61845.71,79.87165890487938,15.123841750265946,5.004499344854671,48.83068378736182,57.524346488980015,92.97946168995593
2025-06-24 08:55:47,2580,1494,57.906976744186046,400,15.503875968992247,1737,67.32558139534883,811,31.434108527131784,389249.62999999995,32,1.2403100775193798,10698.79,67,2.5968992248062017,7420.26,508,19.68992248062015,718,27.82945736434109,380142.28,601,23.29457364341085,26,1.007751937984496,1687.09,660,25.581395348837212,2580,2385,92.44186046511628,195,7.558139534883722,144,210,475,17.370325693606755,25.331724969843183,57.29794933655006,1027900.2,192841.21,64457.75,79.97983752183592,15.004772489891764,5.015389988272323,30.71446004806248,53.128620102214654,89.6964171756769
2025-06-25 09:07:42,2585,1498,57.94970986460349,397,15.357833655705996,1744,67.4661508704062,815,31.52804642166344,390012.38,26,1.0058027079303675,7425.700000000001,68,2.630560928433269,7463.259999999999,511,19.767891682785297,721,27.891682785299803,380862.03,595,23.017408123791103,26,1.0058027079303675,1687.0899999999997,664,25.686653771760152,2585,2551,98.68471953578336,34,1.3152804642166416,146,211,474,17.56919374247894,25.39109506618532,57.03971119133574,1030328.34,193313.76,64453.45,79.98850240574156,15.00771895376861,5.00377864048983,30.40843752027359,58.85715893424866,88.72006606110652
2025-06-26 09:56:14,2588,1500,57.95981452859351,398,15.378670788253476,1742,67.31066460587326,827,31.955177743431225,399520.68,19,0.7341576506955177,6583.37,68,2.627511591962906,7463.260000000001,510,19.70633693972179,732,28.284389489953632,390370.3300000001,588,22.720247295208654,27,1.0432766615146831,1687.09,663,25.61823802163833,2588,2554,98.68624420401856,34,1.31375579598145,146,211,480,17.44324970131422,25.209080047789723,57.34767025089605,1035374.85,194166.37,64790.05,79.99303377720295,15.00128865773288,5.005677565064158,28.19163003799449,65.77349503134495,90.20773705105717
2025-06-27 11:11:25,2589,1503,58.053302433371954,395,15.256855928930088,1742,67.28466589416763,821,31.711085361143297,389098.2100000001,26,1.004248744689069,5622.7699999999995,68,2.626496716879104,7463.26,511,19.73735032831209,726,28.041714947856317,379947.86,593,22.904596369254534,27,1.0428736964078795,1687.09,664,25.64696794129007,2589,2549,98.4550019312476,40,1.544998068752406,148,213,484,17.514792899408285,25.207100591715975,57.27810650887574,1057627.05,199122.67,66325.2,79.93704921864894,15.04999202917398,5.012958752177088,26.827190827190822,64.41720301079961,85.74188562596599
2025-06-30 09:40:12,2589,1507,58.2078022402472,393,15.179606025492468,1738,67.13016608729238,816,31.517960602549245,383629.4600000001,35,1.3518733101583624,6072.009999999999,68,2.626496716879104,7463.260000000001,514,19.85322518346852,721,27.84859018926226,374479.11,597,23.059096176129778,27,1.0428736964078795,1687.09,662,25.56971803785245,2589,2552,98.570876786404,37,1.429123213595986,146,211,477,17.505995203836928,25.29976019184652,57.194244604316545,1007757.15,188921.26,63365.619999999995,79.97793140609537,14.99322686366761,5.028841730236996,27.178364637763025,65.62903642469645,91.25896700143473
2025-07-01 09:23:30,2592,1508,58.17901234567901,395,15.239197530864198,1743,67.24537037037037,803,30.97993827160494,370751.3000000001,46,1.7746913580246912,9576.42,69,2.662037037037037,7464.26,511,19.714506172839503,708,27.314814814814813,361615.93999999994,615,23.72685185185185,26,1.0030864197530864,1671.1,663,25.578703703703702,2592,2556,98.61111111111111,36,1.3888888888888855,148,212,478,17.66109785202864,25.29832935560859,57.04057279236277,1019121.18,191227.25,63722.92,79.98933340742653,15.00914764310492,5.001518949468569,28.123489932885903,59.097259537882856,86.75736535935448
2025-07-02 10:05:45,2598,1509,58.08314087759815,397,15.280985373364125,1745,67.16705157813703,805,30.98537336412625,354760.77,48,1.8475750577367205,9337.47,70,2.6943802925327174,7568.26,513,19.7459584295612,708,27.25173210161663,345503.42,615,23.67205542725173,27,1.039260969976905,1689.09,665,25.596612779060816,2598,2563,98.65280985373364,35,1.347190146266371,147,212,482,17.47919143876338,25.208085612366233,57.31272294887039,1018249.17,191619.82,63936.27,79.93758559295004,15.043101643339106,5.019312763710835,25.66983289030987,59.31222071109384,85.496632996633
